1967,Jimmy Mack,R & B/Soul,Holland| B.| Dozier| L.| & Holland| E.; REC: Martha & the Vandellas
1999,Jimmy The Exploder,Rock/Pop,White| J.| White| M.| & Gillis| S.; REC: The White Stripes
1969,Jingo,Rock/Pop,Santana| C.| & Olatunji| B.; REC: Santana
1942,Jitterbug Waltz,Jazz,Waller| F.| & Matby| Jr.| R.; REC: Fats Waller; Erroll Garner; Art Tatum; Ralph Sutton; Dinah Washington; Jimmy Smith; Eric Dolphy; Earl Hines; Dizzy Gillespie; Oscar Peterson; Chet Atkins; Stephane Grappelli; Tito Puente; The Canadian Brass; Rahsaan Roland Kirk
1962,Jive Samba,Jazz,Adderley| Nat; REC: Cannonball Adderley; Sarah Vaughan; Jack McDuff; Jon Hendricks; Quincy Jones; Dianne Reeves; Gene Harris; Thad Jones; Wild Bill Davis
1938,Joe Hill,Folk/Roots,Hayes| A.| & Robinson| E.; REC: Paul Robeson; Joan Baez; Utah Phillips
1996,Joga,Dance/Electronica,Bjork| & Tricky; REC: Bjork
1970,John Barleycorn,Folk/Roots,Winwood| Steve/Traditional; REC: Traffic
1930,John The Revelator,Gospel,Johnson| Blind Willie; REC: Blind Willie Johnson & Angeline Johnson; Son House
1958,Johnny B. Goode,Rock/Pop,Berry| C.| & Johnson| J.; REC: Chuck Berry; Grateful Dead; Peter Tosh
1937,Johnny One Note,Jazz,Rodgers| R.| & Hart| L.; REC: Anita O'Day; Judy Garland; Ella Fitzgerald; Oscar Peterson
1983,Johnsburg, Illinois,Jazz,Waits| Tom; REC: Tom Waits
1992,Join Our Club,Dance/Electronica,Stanley| B.| & Wiggs| P.; REC: Saint Etienne
1937,Joint Is Jumpin', The,Jazz,Waller| F.| Razaf| A.| & Johnson| J. C.; REC: Fats Waller; Fast Eddie Erickson; Nancy Kelly; Pete Jacobs; Bill Wyman's Rhythm Kings
1998,Joints And Jam,Hip-Hop,Pineda| A.| Adams| W.| Gomez| J.| Phillinganes| G.| Poli| P.| Smith| T.| & Gibb| B.; REC: Black Eyed Peas
1975,Joker, The,Rock/Pop,Miller| S.| Ertegun| A.| & Curtis| E.; REC: The Steve Miller Band; k. d. lang; Fatboy Slim
1974,Jolene,Country/Bluegrass,Parton| Dolly; REC: Dolly Parton; Reba McEntire
1989,Jolie Louise,Folk/Roots,Lanois| Daniel; REC: Daniel Lanois
1988,Joy And Pain,Hip-Hop,Base| Rob; REC: Rob Base & DJ E-Z Rock
1954,Joy Spring,Jazz,Brown| Clifford; REC: Clifford Brown; Max Roach; George Shearing; Oscar Peterson; Barney Kessel; Gil Evans; Joe Pass; McCoy Tyner
1967,Judge Dread,Reggae,Prince Buster; REC: Prince Buster
1976,Judy Is A Punk,Rock/Pop,Ramones| The; REC: The Ramones
1994,Juicy,Hip-Hop,Notorious B. I. G.| The| P. Diddy| Mtume| J.| & Olivier| J. C.; REC: The Notorious B. I. G.
1952,Juke,Blues,Jacobs| Walter; REC: Little Walter & His Night Cats; James Cotton; Charlie McCoy; Charlie Musselwhite; George Harmonica Smith
1984,Jump,Rock/Pop,Van Halen| E.| Van Halen| A.| Anthony| M.| & Roth| D. L.; REC: Van Halen
1992,Jump Around,Hip-Hop,Schrody| E.| & Muggerud| L.; REC: House Of Pain
1941,Jump For Joy,Jazz,Ellington| D.| Kuller| S.| & Webster| P. F.; REC: Joe Turner; Peggy Lee
1968,Jumpin' Jack Flash,Rock/Pop,Jagger| M.| & Richards| K.; REC: The Rolling Stones
1999,Jumpin' Jumpin',R & B/Soul,Beyoncé| Elliot| C.| & Moore| R.; REC: Destiny's Child
1945,June Is Bustin' Out All Over,Musical/Film,Rodgers| R.| & Hammerstein| II| O.; REC: Bing Crosby; Christine Johnson; Claramae Turner
1926,Jungle Blues,Jazz,Morton| Jelly Roll; REC: Jelly Roll Morton; Benny Goodman; Ted Lewis; Butch Thompson; Marcus Roberts; Wynton Marsalis; Branford Marsalis; Dukes Of Dixieland; Clark Terry
1975,Jungle Line, The,Jazz,Mitchell| Joni; REC: Joni Mitchell
1976,Junk Food Junkie,Rock/Pop,Groce| Larry; REC: Larry Groce
1993,Jupiter Jazz,Dance/Electronica,Banks| Mad Mike; REC: Underground Resistance
1989,Just A Friend,Hip-Hop,Biz Markie; REC: Biz Markie
1953,Just A Gigolo,Jazz,Casucci| L.| & Caesar| I.; REC: Louis Prima; Bing Crosby; David Lee Roth
1970,Just Bidin' My Time,Country/Bluegrass,MacLellan| Gene; REC: Gene MacLellan; Anne Murray
1998,Just Give It To Me Raw,Hip-Hop,Busta Rhymes| & Dean| K.; REC: Busta Rhymes
1991,Just Hangin' Out,Hip-Hop,Large Professor| K-Cut| & Sir Scratch; REC: Main Source
1956,Just In Time,Jazz,Styne| J.| Comden| B.| & Green| A.; REC: Tony Bennett; Frank Sinatra; Anita O'Day; Oscar Peterson
1965,Just Like A Woman,Rock/Pop,Dylan| Bob; REC: Bob Dylan
1985,Just Like Honey,Rock/Pop,Reid| J.| & Reid| W.; REC: The Jesus & Mary Chain
1997,Just Like Me,Hip-Hop,Lil' Kim| Seal| & Dupri| J.; REC: Usher & Lil' Kim
1995,Just Like Putty,Blues,Vaughan| J.| & Ray| P.; REC: Jimmie Vaughan
1974,Just Like This Train,Rock/Pop,Mitchell| Joni; REC: Joni Mitchell
1965,Just Like Tom Thumb's Blues,Rock/Pop,Dylan| Bob; REC: Bob Dylan
1971,Just My Imagination,R & B/Soul,Strong| B.| & Whitfield| N.; REC: The Temptations
1990,Just One Of Them Things,R & B/Soul,Sweat| Keith; REC: Keith Sweat & Gerald LeVert
1935,Just One Of Those Things,Jazz,Porter| Cole; REC: Carmen McRae; Kiri Te Kanawa; Ella Fitzgerald; Anita O'Day; Art Tatum; Lee Morgan; Peggy Lee; Mary Lou Williams; Branford Marsalis
1991,Just To Get A Rep,Hip-Hop,Guru| & DJ Premier; REC: Gang Starr
1951,Just Waitin',Country/Bluegrass,Williams| Sr.| H.| & Gazzaway| B.; REC: Hank Williams| Sr.
,,,
K (Song Title),,,
1978,Kangaroo,Rock/Pop,Chilton| Alex; REC: Big Star; Jeff Buckley
1952,Kansas City,R & B/Soul,Leiber| J.| & Stoller| M.; REC: Little Willie Littlefield; Joe Williams; James Brown; Wilbert Harrison; Peggy Lee; Muddy Waters; T-Bone Walker; Jimmy Witherspoon
1929,Kansas City Kitty,Musical/Film,Donaldson| W.| & Leslie| E.; REC: Rudy Vallee
1996,Kansas City Man Blues,Jazz,Braxton| A.| & Gillmor| S.; REC: Anthony Braxton & Stewart Gillmor
1965,Kansas City Star,Country/Bluegrass,Miller| Roger; REC: Roger Miller
1983,Karma Chameleon,Rock/Pop,O'Dowd| G.| Hay| R.| Moss| J.| Craig| M.| & Pickett| P.; REC: Culture Club
1997,Karma Police,Rock/Pop,Yorke| T.| Greenwood| C.| Greenwood| J.| O'Brien| E.| & Selway| P.; REC: Radiohead
1975,Kashmir,Rock/Pop,Page| J.| Plant| R.| & Bonham| J.; REC: Led Zeppelin
1959,Kathy's Waltz,Jazz,Brubeck| Dave; REC: The Dave Brubeck Quartet; Mongo Santamaria; David Benoit; Carlos Barbosa-Lima; Phil Kelly
1952,Kaw-Liga,Country/Bluegrass,Williams| Sr.| H.| & Rose| F.; REC: Hank Williams| Sr.
1957,Keep A-Knockin' (But You Can't Come In),Rock/Pop,Little Richard; REC: Little Richard| The Everly Brothers; Suzi Quatro; Fleetwood Mac; Jimi Hendrix; Johnny Rivers; Louis Jordan
1989,Keep On Movin',Dance/Electronica,Romeo| Beresford; REC: Soul II Soul & Caron Wheeler
1928,Keep On The Sunny Side,Country/Bluegrass,Carter| A. P.| & Garett| G.; REC: The Carter Family; Billy Joe Shaver
1970,Keep The Customer Satisfied,Rock/Pop,Simon| Paul; REC: Simon & Garfunkel
1993,Keep Ya Head Up,Hip-Hop,2Pac| Anderson| D.| & Troutman| R.; REC: 2Pac
1934,Keep Your Hands Off Her,Blues,Broonzy| Big Bill; REC: Big Bill Broonzy; Leadbelly; John Cephas; Junior Kimbrough; Taj Mahal; Rod Stewart
1928,Keep Your Lamp Trimmed And Burning,Gospel,Johnson| Blind Willie/Traditional; REC: Blind Willie Johnson & Angeline Johnson; Joel Paterson; Randall Lee Rainwater; Vassar Clements; Rev. Gary Davis
1988,Keeping The Dream Alive,Rock/Pop,Strobel| A.| Touchton| P.| Zauner| & Briggs| T.; REC: Münchener Freiheit
1967,Kentucky Woman,Country/Bluegrass,Diamond| Neil; REC: Neil Diamond; Deep Purple
1941,Key To The Highway,Blues,Broonzy| B. B.| & Segar| C.; REC: Big Bill Broonzy; Eric Clapton; Jimmy Witherspoon; Little Walter; Charlie Musselwhite; Dinah Washington; Junior Wells; Brownie McGhee; Freddie King
1969,Kick Out The Jams,Rock/Pop,Smith| F.| Davis| M.| Kramer| W.| Thompson| D.| & Tyner| R.; REC: MC5; Jeff Buckley; Blue Oyster Cult; Rage Against The Machine; Afrika Bambaataa
1988,Kickin' 4 Brooklyn,Hip-Hop,MC Lyte| & Audio Two; REC: MC Lyte
1979,Kid,Rock/Pop,Hynde| Chrissie; REC: The Pretenders
1988,Kid Fears,Folk/Roots,Ray| Amy; REC: Indigo Girls
1965,Kids Are Alright, The,Rock/Pop,Townshend| Pete; REC: The Who
1980,Kill The Poor,Rock/Pop,Biafra| J.| & East Bay Ray; REC: Dead Kennedys
1974,Kill Your Sons,Rock/Pop,Reed| Lou; REC: Lou Reed
1990,Killer,Dance/Electronica,Seal| & Adamski; REC: Adamski
1954,Killer Joe,Jazz,Golson| Benny; REC: Benny Golson; Lionel Hampton; Quincy Jones; Henry Mancini; Tito Puente; Bobby Enriquez; Manfred Krug; Art Farmer; Ray Barretto; Diane Marino
1972,Killer, The,Reggae,Clarke| Alan; REC: Big Youth
1989,Killin' Time,Country/Bluegrass,Black| C.| & Hayden| N.; REC: Clint Black
1978,Killing An Arab,Rock/Pop,Smith| R.| Dempsey| M.| & Tolhurst| L.; REC: The Cure
1964,Killing Floor,Blues,Howlin' Wolf; REC: Howlin' Wolf
1992,Killing In The Name,Rock/Pop,Rage Against The Machine; REC: Rage Against The Machine
1972,Killing Me Softly With His Song,R & B/Soul,Gimbel| N.| & Fox| C.; REC: Roberta Flack; The Fugees; Shirley Bassey; Cassandra Wilson
1984,Killing Moon, The,Rock/Pop,Sergeant| W.| McCulloch| I.| Pattinson| L.| & De Freitas| P.; REC: Echo & The Bunnymen
1998,Kindly Keep It Country,Country/Bluegrass,Gill| Vince; REC: Vince Gill
1935,King Canute,Musical/Film,Hilliam| B. C.; REC: Flotsam & Jetsam
1980,King Of Hearts,Folk/Roots,Williams| Lucinda; REC: Lucinda Williams
1985,King Of Rock,Hip-Hop,McDaniels| D.| Simmons| J.| Smith| L.| & Blow| K.; REC: Run-DMC
1988,King Of Rock 'N' Roll,Dance/Electronica,McAloon| Paddy; REC: Prefab Sprout
1994,King Of Spain, The,Rock/Pop,Moxy Fruvous; REC: Moxy Fruvous
1964,King Of The Road,Country/Bluegrass,Miller| Roger; REC: Roger Miller
1924,King Porter Stomp,Jazz,Morton| Jelly Roll; REC: Jelly Roll Morton; King Oliver; Fletcher Henderson; Dizzy Gillespie; Jimmy Dorsey; Wynton Marsalis
1979,King Tim III (Personality Jock),Hip-Hop,Curtis| B.| Demery| F.| & Skelton| J.; REC: The Fatback Band
1975,King Tubby Meets The Rockers Uptown,Reggae,Pablo| A.| Tubby| K| & Miller| J.; REC: Augustus Pablo
1990,Kinky Afro,Rock/Pop,Happy Mondays; REC: Happy Mondays
1986,Kiss,Dance/Electronica,Prince; REC: Prince & the Revolution; Tom Jones & Art Of Noise
1971,Kiss An Angel Good Morning,Country/Bluegrass,Peters| Ben; REC: Charley Pride
1994,Kiss From A Rose,R & B/Soul,Seal; REC: Seal
1905,Kiss Me Again,Musical/Film,Herbert| V.| & Blossom| H.; REC: Mary Martin
1985,Kiss Me On The Bus,Rock/Pop,Westerberg| Paul; REC: The Replacements
1982,Kiss Off,Rock/Pop,Gano| Gordon; REC: Violent Femmes; Swindle; Guster
1935,Kiss To Build A Dream On, A,Jazz,Kalmar| B.| Ruby| H.| & Hammerstein| II| O.; REC: Louis Armstrong; Rod Stewart
1991,Kiss You Back,Hip-Hop,Shock-G| & Clinton| G.; REC: Digital Underground
1949,Kisses Sweeter Than Wine,Folk/Roots,Leadbelly| Seeger| P.| Hays| L.| Gilbert| R.| & Hellerman| F./Traditional; REC: The Weavers; Kate Smith; Eddie Arnold; Peter| Paul & Mary; Marlene Dietrich; Jackson Browne; Waylon Jennings
1918,K-K-K-Katy,Musical/Film,O'Hara| Geoffrey; REC: Billy Murray
1966,Knock On Wood,R & B/Soul,Cropper| S.| & Floyd| E.; REC: Eddie Floyd; Amii Stewart; David Bowie; LaVern Baker; Otis Redding
1973,Knockin' On Heaven's Door,Folk/Roots,Dylan| Bob; REC: Bob Dylan; Eric Clapton; Guns 'N' Roses; Avril Lavigne; Dolly Parton; Roger Waters
1977,Knowing Me, Knowing You,Dance/Electronica,Andersson| B.| Ulvaeus| B.| & Anderson| S.; REC: ABBA; Wendi Peters; The Wondermints
1973,Kodachrome,Rock/Pop,Simon| Paul; REC: Paul Simon
1933,Koko,Jazz,Ellington| Duke; REC: Duke Ellington; The Modern Jazz Quartet; Steve Lacy; Harry James; Don Sebesky; Riccardo Luppi; Franz Koghmann
1945,Koko,Jazz,Parker| Charlie; REC: Charlie Parker; Dizzy Gillespie; Anthony Braxton; Bud Powell; Max Roach; Sonny Stitt; Jerry Weldon
1998,Ko-Ku,Dance/Electronica,DJ Krush| & Kondo| T.; REC: DJ Krush & Toshinori Kondo
1975,Koln Concert (Parts I & II),Jazz,Jarrett| Keith; REC: Keith Jarrett
1988,Kool Keith Housing Things,Hip-Hop,Kool Keith| & Miller| C.; REC: Ultramagnetic MC's
1987,Kotton Krown,Rock/Pop,Sonic Youth; REC: Sonic Youth
1969,Kozmic Blues,R & B/Soul,Joplin| J.| & Mekler| G.; REC: Janis Joplin
1999,Krushed Wall,Dance/Electronica,DJ Krush| & Rhythm Troops; REC: DJ Krush & Rhythm Troops
1991,Kung Fu,Hip-Hop,Biz Markie; REC: Biz Markie
1974,Kung Fu Fighting,Dance/Electronica,Douglas| Carl; REC: Carl Douglas
,,,
L (Song Title),,,
1967,La Fiesta,Jazz,Corea| Chick; REC: Chick Corea; Gary Burton; Stan Getz; Maynard Ferguson; Mark Fechner; Elvin Jones; Woody Herman; Buddy Rich; Arturo Stalteri
1960,La Nevada,Jazz,Evans| Gil; REC: Gil Evans Orchestra
1945,La Vie En Rose,Musical/Film,Piaf| E.| Louiguy| M.| & David| M.; REC: Edith Piaf
1985,La-Di-Da-Di (The Show/La-Di-Da-Di),Hip-Hop,Slick Rick (MC Ricky D)| & Doug E. Fresh; REC: Slick Rick
1989,Ladies First,Hip-Hop,Queen Latifah| Faber| S.| James| M.| Johnson| S.| & Peaks| A.; REC: Queen Latifah
1970,Ladies Of The Canyon,Rock/Pop,Mitchell| Joni; REC: Joni Mitchell
1943,Lady Bird,Jazz,Dameron| Tadd; REC: Fats Navarro; Tadd Dameron; Bud Powell; Miles Davis; Charles Mingus; Stan Getz; Eddie "Lockjaw" Davis; Herbie Mann; Chet Baker; Archie Shepp; Mary Lou Williams
1967,Lady Came From Baltimore, The,Folk/Roots,Hardin| Tim; REC: Tim Hardin; Bobby Darin
1937,Lady Is A Tramp, The,Jazz,Rodgers| R.| & Hart| L.; REC: Frank Sinatra; Tony Bennett; Cal Tjader
1966,Lady Jane,Rock/Pop,Jagger| M.| & Richards| K.; REC: The Rolling Stones
1968,Lady Madonna,Rock/Pop,Lennon| J.| & McCartney| P.; REC: The Beatles
1975,Lady Marmalade (aka Voulez Vous Couchez Avec Moi),Dance/Electronica,Crewe| B.| & Helfman| K. N.; REC: Patti LaBelle; Christina Aguilera; Herbie Mann; Mongo Santamaria; Pink; Irma Thomas
1991,Lady Of Shalott,Folk/Roots,McKennitt| L.| & Tennyson| A.; REC: Loreena McKennitt
1931,Lady Of Spain,Musical/Film,Hargreaves| R.| Evans| T.| Damerell| S. J.| & Tilsley| H.; REC: Eddie Fisher; Les Paul
1946,Lady Sings The Blues,Blues,Nichols| H.| & Holiday| B.; REC: Billie Holiday; Herbie Nichols; Ella Fitzgerald; Diana Ross; Stan Getz; Archie Shepp
1985,Lady Sniff,Rock/Pop,Butthole Surfers; REC: Butthole Surfers
1937,Lambeth Walk, The,Musical/Film,Gay| N.| & Furber| D.; REC: Django Reinhardt & Stephane Grappelli; Eddie Cantor
1954,Lament,Jazz,Johnson| J. J.; REC: J. J. Johnson; Miles Davis; Rahsaan Roland Kirk; Sadao Watanabe; Clark Terry; Chet Baker; Milt Jackson; Branford Marsalis; Hank Jones; Shirley Scott; Poncho Sanchez; Anthony Braxton; Hugh Fraser; Joe Farnsworth; Ray Brown; Wycliffe Gordon; Renee Rosnes
1975,Lament For The Last Days,Gospel,Cockburn| Bruce; REC: Bruce Cockburn
1917,Land Where The Good Songs Go, The,Musical/Film,Kern| J.| & Wodehouse| P. G.; REC: Peggy King; Pamela Myers; Meredith d'Ambrosio; Sylvia McNair; George Gershwin
1992,Language Of Violence,Hip-Hop,Franti| Michael; REC: The Disposable Heroes Of Hiphoprisy
1914,Lark Ascending, The,Classical/ Contemporary,Vaughan Williams| Ralph; REC: Nigel Kennedy & Simon Rattle; City of Birmingham Symphony Orchestra
1960,Las Cuevas De Mario,Jazz,Pepper| Art; REC: Art Pepper
1960,Last Date,Country/Bluegrass,Cramer| Floyd; REC: Floyd Cramer; Skeeter Davis; The Ventures; R. E. M.
1971,Last Farewell, The,Folk/Roots,Whittaker| Roger; REC: Roger Whittaker
1997,Last Good Sleep,Hip-Hop,Bigg Jus| & El Producto; REC: Company Flow
1994,Last Goodbye,Rock/Pop,Buckley| Jeff; REC: Jeff Buckley
1933,Last Roundup, The,Country/Bluegrass,Hill| Billy; REC: Gene Autry
1964,Last Thing On My Mind, The,Folk/Roots,Paxton| Tom; REC: Tom Paxton; Judy Collins; Anne Murray; Porter Wagoner
1968,Last Time I Saw Her, The,Folk/Roots,Lightfoot| Gordon; REC: Gordon Lightfoot
1941,Last Time I Saw Paris, The,Jazz,Kern| J.| & Hammerstein| II| O.; REC: Kate Smith; Bud Powell
1971,Last Time I Saw Richard,Rock/Pop,Mitchell| Joni; REC: Joni Mitchell
1965,Last Time, The,Rock/Pop,Jagger| M.| & Richards| K.; REC: The Rolling Stones; The Who
1966,Last Train To Clarksville,Rock/Pop,Boyce| T.| & Hart| B.; REC: The Monkees; Manfred Mann; George Benson; Jerry Reed; The Four Tops; The Ventures
1987,Last Train To Heaven,Rock/Pop,Kelly| Paul; REC: Paul Kelly
1965,Last Word In Lonesome Is Me, The,Country/Bluegrass,Miller| Roger; REC: Roger Miller; Eddie Arnold
1980,Late In The Evening,Rock/Pop,Simon| Paul; REC: Paul Simon
1989,Latin Quarter,Jazz,Zorn| John; REC: John Zorn
1945,Laura,Jazz,Raskin| D.| & Mercer| J.; REC: Woody Herman; Barney Kessel; Frank Sinatra; Nat King Cole; Sonny Stitt; Erroll Garner; Sidney Bechet; Charlie Parker; Stan Kenton; Gerry Mulligan; Julie London; Ella Fitzgerald; Charles Mingus; Dave Brubeck
1971,Law Years,Jazz,Coleman| Ornette; REC: Ornette Coleman; Pat Metheny; Don Cherry; Bob Stewart; Nacka Forum; Charlie Haden; Geri Allen
1952,Lawdy Miss Clawdy,R & B/Soul,Price| Lloyd; REC: Lloyd Price; Elvis Presley
1931,Lawyer Clark Blues,Blues,Estes| Sleepy John; REC: Sleepy John Estes
1978,Lay Down Sally,Rock/Pop,Clapton| E.| Levy| M.| & Terry| G.; REC: Eric Clapton
1969,Lay Lady Lay,Rock/Pop,Dylan| Bob; REC: Bob Dylan
1971,Layla,Rock/Pop,Clapton| E.| & Gordon| J.; REC: Derek & The Dominos
1927,Laziest Gal In Town, The,Musical/Film,Porter| Cole; REC: Marlene Dietrich
1931,Lazy River,Jazz,Carmichael| H.| & Arodin| S.; REC: Louis Armstrong
1933,Lazybones,Jazz,Carmichael| H.| & Mercer| J.; REC: Mildred Bailey; Leon Redbone
1978,Le Freak,Dance/Electronica,Rodgers| N.| & Edwards| B.; REC: Chic
1961,Le Moribond,Musical/Film,Brel| Jacques; REC: Jacques Brel; Nana Mouskouri
1904,Le Picadilly,Musical/Film,Satie| Erik; REC: Christina Ariagno; Pascal Roge
1997,Le Temps,Dance/Electronica,DJ Cam & DJ Krush; REC: DJ Cam & DJ Krush
1972,Lean On Me,R & B/Soul,Withers| Bill; REC: Bill Withers; Eric Bibb; Al Green; Georgie Fame
1937,Leaning On A Lamp Post,Musical/Film,Gay| Noel; REC: George Formby; Herman's Hermits
1995,Leave Home,Dance/Electronica,Rowlands| T.| & Simons| E.; REC: The Chemical Brothers
1958,Leave My Kitten Alone,R & B/Soul,Turner| T.| John| L. W.| & McDougal| J.; REC: Little Willie John; Titus Turner; The Beatles; Elvis Costello; The Sonics; Sam The Sham & The Pharoahs
1998,Leave Planet Earth,Dance/Electronica,Champion| Nigel; REC: Paul Oakenfold
1969,Leaving On A Jet Plane,Folk/Roots,Denver| John; REC: Peter| Paul & Mary
1995,Lebanon, Tennessee,Folk/Roots,Sexsmith| Ron; REC: Ron Sexsmith
1987,Ledge, The,Rock/Pop,Westerberg| Paul; REC: The Replacements
1920,Left All Alone Again Blues,Musical/Film,Kern| J.| & Caldwell| A.; REC: Stella Hoban
1999,Left Field,Hip-Hop,Madchild| Prevail| Del| & Unicorn; REC: Swollen Members
1985,Left Of The Dial,Rock/Pop,Westerberg| Paul; REC: The Replacements; Day Of Reckoning
1988,Left To My Own Devices,Dance/Electronica,Lowe| C.| & Tennant| N.; REC: Pet Shop Boys
1975,Legalize It,Reggae,Tosh| Peter; REC: Peter Tosh; UB40
1968,Legend Of A Mind,Rock/Pop,Thomas| Ray; REC: The Moody Blues
1992,Legend Of Buddy Bolden, The,Jazz,Marsalis| Wynton; REC: Wynton Marsalis
1969,Lemon Song, The,Rock/Pop,Page| J.| Plant| R.| Bonham| J.| & Jones| J. P.; REC: Led Zeppelin
1990,Leonard Cohen's Never Gonna Bring My Groceries In,Folk/Roots,White| Nancy; REC: Nancy White
1966,Leopardskin Pillbox Hat,Blues,Dylan| Bob; REC: Bob Dylan
1968,Les Bicyclettes De Belsize,Rock/Pop,Reed| L.| & Mason| B.; REC: Engelbert Humperdinck
1993,L'Esperanza,Dance/Electronica,Vath| S.| & Hildenbeutel| R.; REC: Sven Vath
1977,Less Than Zero,Rock/Pop,Costello| Elvis; REC: Elvis Costello
1987,Lesson In Love, A,Folk/Roots,Lightfoot| Gordon; REC: Gordon Lightfoot
1999,Lessons Of Today,Hip-Hop,Rah Digga| James| M. H.| & Owen| D.; REC: Rah Digga
1939,Lester Leaps In,Jazz,Young| Lester; REC: Lester Young; Count Basie; Charlie Parker; Nat King Cole; Benny Golson
1969,Let It Be,Rock/Pop,Lennon| J.| & McCartney| P.; REC: The Beatles
1955,Let It Be Me,R & B/Soul,Becaud| G.| & Mann| C.; REC: The Impressions; Sam & Dave; Jackson Browne; Bob Dylan; The Everly Brothers
1969,Let It Bleed,Rock/Pop,Jagger| M.| & Richards| K.; REC: The Rolling Stones
1991,Let It Slide,Rock/Pop,Mudhoney; REC: Mudhoney
1989,Let Love Rule,Rock/Pop,Kravitz| Lenny; REC: Lenny Kravitz
1910,Let Me Call You Sweetheart,Musical/Film,Slater Whitson| B.| & Friedman| L.; REC: The Peerless Quartet
1996,Let Me Clear My Throat,Hip-Hop,DJ Kool; REC: DJ Kool
1928,Let Me Sing And I'm Happy,Musical/Film,Berlin| Irving; REC: Al Jolson; Bing Crosby; Danny Kaye
1961,Let The Four Winds Blow,R & B/Soul,Domino| F.| & Bartholomew| D.; REC: Fats Domino
1988,Let The Funk Flow,Hip-Hop,E Double E| & Pee MD; REC: EPMD
1946,Let The Good Times Roll,R & B/Soul,Moore| F.| & Theard| S.; REC: Louis Jordan; B. B. King; Ray Charles; Quincy Jones
1956,Let The Good Times Roll,R & B/Soul,Lee| L.| & Goodman| S.; REC: Jerry Butler; The Animals; Freddie Fender
1960,Let The Little Girl Dance,R & B/Soul,Glover| C.| & Spencer| C.; REC: Billy Bland; Jackie Robinson; Ernest Tubb
1992,Let The Mystery Be,Country/Bluegrass,DeMent| Iris; REC: Iris Dement
1919,Let The Rest Of The World Go By,Musical/Film,Ball| E.| & Brennan| J. K.; REC: Elizabeth Spencer; Gene Autry; John Barry; The Chordettes; Dick Haymes; Eddie Fisher; Willie Nelson
1990,Let The Rhythm Hit 'Em,Hip-Hop,Eric B. & Rakim; REC: Eric B. & Rakim
1968,Let The Sun Shine In,Musical/Film,MacDermot| G.| Ragni| G.| & Rado| J.; REC: Original Broadway Cast| Hair
1989,Let Your Back Bone Slide,Hip-Hop,Williams| W.; REC: Maestro Fresh Wes
1937,Let's Call the Whole Thing Off,Jazz,Gershwin| G.| & Gershwin| I.; REC: Louis Armstrong & Ella Fitzgerald; Billie Holiday
1983,Let's Dance,Dance/Electronica,Bowie| David; REC: David Bowie
1928,Let's Do It (Let's Fall In Love),Jazz,Porter| Cole; REC: Frank Sinatra; Billie Holiday; Bing Crosby & The Dorsey Brothers Orchestra; Noel Coward; Peggy Lee; Eartha Kitt
